5/29/2012	0.33
5/29/2012	0.71
5/30/2012	0
5/30/2012	0
5/31/2012	0
5/31/2012	0
6/1/2012	0.45
6/1/2012	0.45
6/2/2012	0
6/2/2012	0
6/3/2012	0.15
6/3/2012	0.27
6/4/2012	0.02
6/4/2012	0.03
6/5/2012	0.09
6/5/2012	0.1
6/6/2012	0
6/6/2012	0
6/7/2012	0
6/7/2012	0
6/8/2012	0
6/8/2012	0
6/9/2012	0
6/10/2012	0
6/11/2012	0
6/12/2012	1.16
6/13/2012	0
6/14/2012	0
6/15/2012	0
6/16/2012	0
6/16/2012	0
6/17/2012	0.86
6/17/2012	1
6/18/2012	0
6/18/2012	0
6/19/2012	0
6/19/2012	0
6/20/2012	0
6/20/2012	0
6/21/2012	0
6/21/2012	0
6/22/2012	0.01
6/22/2012	0.01
6/23/2012	0
6/23/2012	0
6/24/2012	0
6/24/2012	0
6/25/2012	0
6/25/2012	0.01
6/26/2012	0
6/26/2012	0
6/27/2012	0
6/27/2012	0
6/28/2012	0
6/28/2012	0
6/29/2012	0
6/29/2012	0
6/30/2012	0
6/30/2012	0
7/1/2012	0.07
7/1/2012	0.1
7/2/2012	0
7/2/2012	0
7/3/2012	0
7/3/2012	0
7/4/2012	0
7/4/2012	0
7/5/2012	0
7/5/2012	0
7/6/2012	0
7/6/2012	0
7/7/2012	0
7/7/2012	0
7/8/2012	0
7/8/2012	0
7/9/2012	0.25
7/9/2012	0.24
7/10/2012	0
7/10/2012	0
7/11/2012	0
7/11/2012	0
7/12/2012	0
7/13/2012	0
7/14/2012	0
7/14/2012	0
7/15/2012	0.45
7/15/2012	0.33
7/16/2012	0
7/17/2012	0
7/17/2012	0
7/18/2012	0.42
7/18/2012	0.24
7/19/2012	0.01
7/19/2012	0.02
7/20/2012	0
7/20/2012	0
7/21/2012	0
7/21/2012	0
7/22/2012	0
7/22/2012	0
7/23/2012	0
7/23/2012	0
7/24/2012	0
7/24/2012	0
7/25/2012	0
7/25/2012	0
7/26/2012	0
7/26/2012	0
7/27/2012	0.02
7/27/2012	0
7/28/2012	0
7/28/2012	0
7/29/2012	0
7/29/2012	0
7/30/2012	0
7/31/2012	0
7/31/2012	0
8/1/2012	0
8/2/2012	0
8/2/2012	0
8/3/2012	0
8/3/2012	0
8/4/2012	0
8/4/2012	0
8/5/2012	1.13
8/5/2012	0.81
8/6/2012	0
8/6/2012	0
8/7/2012	0
8/7/2012	0
8/8/2012	0
8/8/2012	0
8/9/2012	0.01
8/9/2012	0
8/10/2012	0.5
8/10/2012	0.58
8/11/2012	0
8/11/2012	0
8/12/2012	0
8/13/2012	0.33
8/14/2012	0.06
8/15/2012	0
8/16/2012	0
8/16/2012	0
8/17/2012	1.8
8/17/2012	2.06
8/18/2012	0
8/18/2012	0
8/19/2012	0
8/19/2012	0
8/19/2012	0
8/20/2012	0
8/20/2012	0
8/20/2012	0
8/21/2012	0
8/21/2012	0
8/21/2012	0
8/22/2012	0
8/22/2012	0
8/22/2012	0
8/23/2012	0
8/23/2012	0
8/24/2012	0
8/24/2012	0
8/24/2012	0
8/25/2012	0
8/25/2012	0
8/26/2012	0
8/26/2012	0
8/26/2012	0
8/27/2012	2.33
8/27/2012	2.29
8/27/2012	2.31
8/28/2012	0
8/28/2012	0
8/28/2012	0.01
8/29/2012	0
8/29/2012	0
8/29/2012	0
8/30/2012	0
8/30/2012	0
8/30/2012	0
8/31/2012	0
8/31/2012	0
9/1/2012	0.76
9/1/2012	1.46
9/1/2012	1.32
9/2/2012	2.31
9/2/2012	1.94
9/2/2012	2.02
9/3/2012	0.07
9/3/2012	0.15
9/3/2012	0.14
9/4/2012	0
9/4/2012	0
9/4/2012	0
9/5/2012	0
9/5/2012	0
9/5/2012	0.07
9/6/2012	0.07
9/6/2012	0.07
9/6/2012	0.08
9/7/2012	0
9/7/2012	0
9/7/2012	0
9/8/2012	0.75
9/8/2012	0.7
9/8/2012	0.6
9/9/2012	0
9/9/2012	0
9/9/2012	0
9/10/2012	0
9/10/2012	0
9/10/2012	0
9/11/2012	0
9/11/2012	0
9/11/2012	0
9/12/2012	0
9/12/2012	0
9/12/2012	0
9/13/2012	0
9/13/2012	0
9/13/2012	0
9/14/2012	0.26
9/14/2012	0.28
9/14/2012	0.29
9/15/2012	0
9/15/2012	0
9/16/2012	0
9/16/2012	0
9/17/2012	0
9/17/2012	0
9/18/2012	0.14
9/18/2012	0.14
9/18/2012	0.23
9/19/2012	0
9/19/2012	0
9/19/2012	0
9/20/2012	0
9/20/2012	0
9/20/2012	0
9/21/2012	0
9/21/2012	0
9/21/2012	0
9/22/2012	0.52
9/22/2012	0.59
9/22/2012	0.5
9/23/2012	0
9/23/2012	0
9/23/2012	0
9/24/2012	0
9/24/2012	0
9/24/2012	0
9/25/2012	0.03
9/25/2012	0.22
9/25/2012	0.1
9/26/2012	0.2
9/26/2012	0.09
9/26/2012	0.16
9/27/2012	0.22
9/27/2012	0.46
9/27/2012	0.1
9/28/2012	0
9/28/2012	0
9/28/2012	0
9/29/2012	0
9/29/2012	0
9/29/2012	0
9/30/2012	0
9/30/2012	0
9/30/2012	0
10/1/2012	0
10/1/2012	0
10/1/2012	0
10/2/2012	0
10/2/2012	0
10/2/2012	0
10/3/2012	0.31
10/3/2012	0.38
10/3/2012	0.38
10/4/2012	0.03
10/4/2012	0.03
10/4/2012	0.04
10/5/2012	0.54
10/5/2012	0.8
10/5/2012	0.71
10/6/2012	0.45
10/6/2012	0.18
10/6/2012	0.27
10/7/2012	0
10/7/2012	0
10/7/2012	0
10/8/2012	0
10/8/2012	0
10/8/2012	0
10/9/2012	0
10/9/2012	0
10/9/2012	0
10/10/2012	0.03
10/10/2012	0.03
10/10/2012	0.03
10/11/2012	0
10/11/2012	0
10/11/2012	0
10/12/2012	0
10/12/2012	0
10/12/2012	0
10/13/2012	0
10/13/2012	0
10/14/2012	0.69
10/14/2012	0.89
10/14/2012	0.8
10/15/2012	0.07
10/15/2012	0.1
10/15/2012	0.19
10/16/2012	0
10/16/2012	0
10/16/2012	0
10/17/2012	0
10/17/2012	0
10/17/2012	0
10/18/2012	0.41
10/18/2012	0.51
10/18/2012	0.62
10/19/2012	0.13
10/19/2012	0.21
10/19/2012	0.21
10/20/2012	0.29
10/20/2012	0.28
10/20/2012	0.32
10/21/2012	0
10/21/2012	0
10/21/2012	0
10/22/2012	0
10/22/2012	0
10/22/2012	0
10/23/2012	1.35
10/23/2012	1.7
10/23/2012	1.78
10/24/2012	0.07
10/24/2012	0.05
10/24/2012	0.07
10/25/2012	0
10/25/2012	0
10/25/2012	0
10/26/2012	0.4
10/26/2012	0.41
10/26/2012	0.42
10/27/2012	0
10/27/2012	0
10/27/2012	0
10/28/2012	0
10/28/2012	0
10/28/2012	0
10/29/2012	0
10/29/2012	0
10/29/2012	0
10/30/2012	0
10/30/2012	0
10/30/2012	0
10/31/2012	0
10/31/2012	0
10/31/2012	0
11/1/2012	0
11/1/2012	0
11/1/2012	0
11/2/2012	0
11/2/2012	0
11/2/2012	0
11/3/2012	0.06
11/3/2012	0.06
11/3/2012	0.05
11/4/2012	0.01
11/4/2012	0.04
11/4/2012	0.06
11/5/2012	0
11/5/2012	0
11/5/2012	0
11/6/2012	0
11/6/2012	0
11/6/2012	0
11/7/2012	0.13
11/7/2012	0.13
11/7/2012	0.15
11/8/2012	0
11/8/2012	0.02
11/8/2012	0.01
11/9/2012	0
11/9/2012	0
11/9/2012	0
11/10/2012	0
11/10/2012	0
11/10/2012	0
11/11/2012	0
11/11/2012	0
11/11/2012	0
11/12/2012	0.73
11/12/2012	0.76
11/12/2012	0.77
11/13/2012	0
11/13/2012	0
11/13/2012	0
11/14/2012	0
11/14/2012	0
11/14/2012	0
11/15/2012	0
11/15/2012	0
11/15/2012	0
11/16/2012	0
11/16/2012	0
11/16/2012	0
11/17/2012	0
11/17/2012	0
11/17/2012	0
11/18/2012	0
11/18/2012	0
11/18/2012	0
11/19/2012	0
11/19/2012	0
11/19/2012	0
11/20/2012	0
11/20/2012	0
11/20/2012	0
11/21/2012	0
11/21/2012	0
11/22/2012	0
11/23/2012	0.18
11/24/2012	0
11/25/2012	0
11/25/2012	0
11/26/2012	0
11/26/2012	0
11/27/2012	0
11/27/2012	0
11/27/2012	0
11/28/2012	0
11/28/2012	0
11/28/2012	0
11/29/2012	0
11/29/2012	0
11/29/2012	0
11/30/2012	0
11/30/2012	0
11/30/2012	0
12/1/2012	0
12/1/2012	0
12/2/2012	0.03
12/2/2012	0.02
12/3/2012	0
12/3/2012	0
12/4/2012	0.25
12/4/2012	0.34
12/4/2012	0.32
12/5/2012	0.1
12/5/2012	0.01
12/5/2012	0.02
12/6/2012	0
12/6/2012	0
12/7/2012	0.17
12/7/2012	0.17
12/8/2012	0.15
12/8/2012	0.15
12/9/2012	0.16
12/9/2012	0.14
12/10/2012	0.13
12/10/2012	0.16
12/11/2012	0
12/11/2012	0
12/11/2012	0
12/12/2012	0
12/12/2012	0
12/12/2012	0
12/13/2012	0
12/13/2012	0
12/13/2012	0
12/14/2012	0
12/14/2012	0
12/14/2012	0
12/15/2012	0.2
12/15/2012	0.25
12/15/2012	0.22
12/16/2012	0.03
12/16/2012	0.04
12/16/2012	0.02
12/17/2012	0.01
12/17/2012	0
12/17/2012	0
12/18/2012	0.07
12/18/2012	0.09
12/18/2012	0.09
12/19/2012	0
12/19/2012	0
12/19/2012	0
12/20/2012	0.71
12/20/2012	0.9
12/20/2012	0.82
12/21/2012	0.26
12/21/2012	0.23
12/22/2012	0
12/22/2012	0
12/23/2012	0
12/23/2012	0
12/24/2012	0
12/24/2012	0
12/25/2012	0
12/25/2012	0
12/26/2012	0
12/27/2012	0
12/29/2012	0
12/30/2012	0
12/31/2012	0
1/1/2013	0.14
1/2/2013	0
1/3/2013	0
1/4/2013	0
1/5/2013	0
1/6/2013	0.01
1/7/2013	0
1/8/2013	0
1/8/2013	0
1/9/2013	0
1/9/2013	0
1/10/2013	0
1/10/2013	0
1/11/2013	0.55
1/11/2013	0.42
1/12/2013	0.01
1/12/2013	0
1/13/2013	0.74
1/13/2013	0.82
1/14/2013	0.03
1/14/2013	0.03
1/15/2013	0
1/15/2013	0
1/16/2013	0
1/16/2013	0
1/17/2013	0
1/17/2013	0
1/18/2013	0
1/18/2013	0
1/19/2013	0
1/19/2013	0
1/20/2013	0
1/20/2013	0
1/21/2013	0
1/21/2013	0
1/22/2013	0
1/22/2013	0
1/23/2013	0
1/23/2013	0
1/24/2013	0
1/24/2013	0
1/25/2013	0.07
1/26/2013	0
1/27/2013	0
1/28/2013	0.15
1/29/2013	0
1/30/2013	1.1
1/31/2013	0.02
2/1/2013	0
2/2/2013	0.1
2/3/2013	0.03
2/4/2013	0
2/5/2013	0
2/6/2013	0
2/6/2013	0
2/7/2013	0
2/7/2013	0
2/8/2013	0.22
2/8/2013	0.22
2/9/2013	0
2/9/2013	0
2/10/2013	0.19
2/10/2013	0.21
2/11/2013	0.31
2/11/2013	0.31
2/12/2013	0
2/12/2013	0
2/13/2013	0
2/13/2013	0
2/14/2013	0
2/14/2013	0
2/15/2013	0
2/15/2013	0
2/16/2013	0
2/16/2013	0
2/17/2013	0
2/17/2013	0
2/18/2013	0
2/18/2013	0
2/19/2013	0.34
2/19/2013	0.4
2/20/2013	0.01
2/20/2013	0
2/21/2013	0
2/21/2013	0
2/22/2013	0.65
2/22/2013	0.44
2/23/2013	0
2/23/2013	0
2/24/2013	0
2/24/2013	0
2/25/2013	0
2/25/2013	0
2/26/2013	1.03
2/26/2013	1.02
2/27/2013	0.42
2/27/2013	0.34
2/28/2013	0.05
2/28/2013	0.09
3/1/2013	0.06
3/1/2013	0.03
3/2/2013	0.01
3/2/2013	0
3/3/2013	0
3/3/2013	0
3/4/2013	0
3/4/2013	0
3/5/2013	0
3/5/2013	0
3/6/2013	0.62
3/6/2013	0.44
3/7/2013	0
3/7/2013	0
3/8/2013	0
3/8/2013	0
3/9/2013	0
3/9/2013	0
3/10/2013	0.01
3/10/2013	0.01
3/11/2013	0.09
3/11/2013	0.1
3/12/2013	0.01
3/12/2013	0.01
3/13/2013	0.02
3/13/2013	0.04
3/14/2013	0
3/14/2013	0
3/15/2013	0
3/15/2013	0.01
3/16/2013	0
3/16/2013	0
3/17/2013	0
3/17/2013	0.01
3/18/2013	0.09
3/18/2013	0.07
3/19/2013	0.02
3/19/2013	0.01
3/20/2013	0
3/20/2013	0
3/21/2013	0
3/21/2013	0
3/22/2013	0
3/22/2013	0
3/23/2013	0
3/23/2013	0
3/24/2013	0.02
3/24/2013	0.02
3/25/2013	1.25
3/25/2013	0.77
3/26/2013	0.03
3/26/2013	0.01
3/27/2013	0
3/27/2013	0
3/28/2013	0
3/28/2013	0
3/29/2013	0
3/29/2013	0
3/30/2013	0
3/30/2013	0
3/31/2013	0.01
3/31/2013	0.01
4/1/2013	0
4/2/2013	0
4/2/2013	0
4/3/2013	0
4/3/2013	0
4/4/2013	0
4/4/2013	0
4/4/2013	0
4/5/2013	0
4/5/2013	0
4/5/2013	0
4/6/2013	0
4/6/2013	0
4/7/2013	0
4/7/2013	0
4/8/2013	0.03
4/8/2013	0.04
4/8/2013	0.03
4/9/2013	0.03
4/9/2013	0.02
4/9/2013	0.02
4/10/2013	0
4/10/2013	0
4/10/2013	0.01
4/11/2013	2.66
4/11/2013	2.37
4/11/2013	1.88
4/12/2013	0.05
4/12/2013	0.04
4/12/2013	0.06
4/13/2013	0.01
4/13/2013	0
4/13/2013	0
4/14/2013	0.05
4/14/2013	0.05
4/14/2013	0.05
4/15/2013	0
4/15/2013	0
4/16/2013	0.7
4/16/2013	0.74
4/16/2013	0.88
4/17/2013	0.6
4/17/2013	0.65
4/17/2013	0.71
4/18/2013	0.07
4/18/2013	0.49
4/18/2013	0.15
4/19/2013	2
4/19/2013	1.93
4/19/2013	2.38
4/20/2013	0.05
4/20/2013	0.04
4/21/2013	0.01
4/22/2013	0
4/22/2013	0
4/22/2013	0
4/23/2013	0
4/23/2013	0
4/23/2013	0
4/24/2013	0.65
4/24/2013	0.7
4/24/2013	0.64
4/25/2013	0.06
4/25/2013	0.07
4/25/2013	0.09
4/26/2013	0
4/26/2013	0
4/26/2013	0
4/27/2013	0
4/27/2013	0
4/27/2013	0
4/28/2013	0.43
4/28/2013	0.48
4/28/2013	0.48
4/29/2013	0.02
4/29/2013	0.01
4/29/2013	0.01
4/30/2013	0
4/30/2013	0
4/30/2013	0
5/1/2013	0
5/1/2013	0
5/1/2013	0
5/2/2013	0
5/2/2013	0
5/2/2013	0
5/3/2013	0.25
5/3/2013	0.15
5/3/2013	0.09
5/4/2013	0.06
5/4/2013	0.1
5/4/2013	0.1
5/5/2013	0.16
5/5/2013	0.21
5/5/2013	0.22
5/6/2013	0.02
5/6/2013	0.02
5/6/2013	0.03
5/7/2013	0
5/7/2013	0
5/7/2013	0
5/8/2013	0
5/8/2013	0
5/8/2013	0
5/9/2013	0
5/9/2013	0
5/9/2013	0
5/10/2013	0.9
5/10/2013	1.05
5/10/2013	1
5/11/2013	0.01
5/11/2013	0
5/11/2013	0.01
5/12/2013	0
5/12/2013	0
5/13/2013	0
5/13/2013	0
5/13/2013	0
5/14/2013	0
5/14/2013	0
5/14/2013	0
5/15/2013	0
5/15/2013	0
5/15/2013	0
5/16/2013	0
5/16/2013	0
5/16/2013	0
5/17/2013	0
5/17/2013	0
5/18/2013	0
5/18/2013	0
5/19/2013	0
5/20/2013	0
5/20/2013	0
5/21/2013	0.4
5/21/2013	0.49
5/22/2013	0.01
5/22/2013	0
5/25/2013	0
5/26/2013	0.36
5/27/2013	0.35
5/28/2013	0.2
5/29/2013	0.04
5/30/2013	0
5/30/2013	0
5/31/2013	0.33
5/31/2013	0.53
6/1/2013	0.95
6/1/2013	1.19
6/2/2013	0.23
6/2/2013	0.21
6/3/2013	0.02
6/3/2013	0.02
6/3/2013	0.02
6/4/2013	0
6/4/2013	0
6/4/2013	0
6/5/2013	0
6/5/2013	0
6/6/2013	0
6/6/2013	0
6/6/2013	0
6/7/2013	0
6/7/2013	0
6/7/2013	0
6/8/2013	0
6/8/2013	0
6/8/2013	0
6/9/2013	0
6/9/2013	0
6/9/2013	0
6/10/2013	0.02
6/10/2013	0.03
6/10/2013	0.03
6/11/2013	0
6/11/2013	0
6/11/2013	0
6/12/2013	0
6/12/2013	0
6/12/2013	0
6/13/2013	0.03
6/13/2013	0.03
6/13/2013	0.01
6/14/2013	0
6/14/2013	0
6/14/2013	0
6/15/2013	0
6/15/2013	0
6/15/2013	0
6/16/2013	0.26
6/16/2013	0.32
6/16/2013	0.35
6/17/2013	0.01
6/17/2013	0.01
6/18/2013	0
6/18/2013	0
6/19/2013	0
6/19/2013	0
6/19/2013	0
6/20/2013	0
6/20/2013	0
6/20/2013	0
6/21/2013	0
6/21/2013	0
6/21/2013	0
6/22/2013	0.07
6/22/2013	0.11
6/22/2013	0.04
6/23/2013	1.46
6/23/2013	1.61
6/24/2013	0
6/24/2013	0
6/25/2013	0
6/25/2013	0
6/26/2013	3.16
6/26/2013	2.77
6/27/2013	0.01
6/27/2013	0.01
6/28/2013	0
6/28/2013	0
6/29/2013	0.08
6/29/2013	0.02
6/30/2013	0.28
6/30/2013	0.06
7/1/2013	0.02
7/1/2013	0
7/2/2013	0
7/3/2013	0.28
7/3/2013	0.36
7/4/2013	0.12
7/4/2013	0.02
7/5/2013	0.01
7/5/2013	0
7/6/2013	0
7/6/2013	0
7/7/2013	0
7/8/2013	0
7/8/2013	0
7/9/2013	0
7/9/2013	0.01
7/10/2013	0
7/10/2013	0
7/10/2013	0
7/11/2013	1.15
7/11/2013	1.15
7/11/2013	1.01
7/12/2013	0
7/12/2013	0
7/13/2013	0
7/13/2013	0
7/14/2013	0
7/14/2013	0
7/15/2013	0
7/15/2013	0
7/16/2013	0
7/16/2013	0
7/17/2013	0
7/17/2013	0
7/17/2013	0
7/18/2013	0
7/18/2013	0
7/18/2013	0
7/19/2013	0
7/19/2013	0
7/20/2013	0
7/20/2013	0
7/20/2013	0
7/21/2013	0
7/21/2013	0
7/22/2013	0.64
7/22/2013	0.84
7/22/2013	1.25
7/23/2013	0.09
7/23/2013	0.04
7/23/2013	0.04
7/24/2013	0
7/24/2013	0
7/24/2013	0
7/25/2013	0
7/25/2013	0
7/25/2013	0
7/26/2013	0
7/26/2013	0
7/26/2013	0
7/27/2013	0.04
7/27/2013	0.04
7/27/2013	0.05
7/28/2013	0
7/28/2013	0
7/28/2013	0
7/29/2013	0
7/29/2013	0
7/30/2013	0
7/30/2013	0
7/30/2013	0
7/31/2013	0.2
7/31/2013	0.28
7/31/2013	0.29
8/1/2013	0.04
8/1/2013	0.04
8/1/2013	0.02
8/2/2013	0
8/2/2013	0
8/2/2013	0
8/3/2013	0.29
8/3/2013	0.4
8/3/2013	0.31
8/4/2013	0
8/4/2013	0
8/4/2013	0
8/5/2013	0
8/5/2013	0
8/5/2013	0
8/6/2013	0
8/6/2013	0
8/6/2013	0
8/7/2013	0
8/7/2013	0
8/7/2013	0
8/8/2013	0
8/8/2013	0
8/8/2013	0
8/9/2013	0
8/9/2013	0
8/10/2013	0
8/10/2013	0
8/11/2013	0
8/11/2013	0
8/12/2013	0
8/12/2013	0
8/13/2013	0
8/13/2013	0
8/13/2013	0
8/14/2013	0
8/14/2013	0
8/14/2013	0
8/15/2013	0
8/15/2013	0
8/15/2013	0
8/16/2013	0
8/16/2013	0
8/16/2013	0
8/17/2013	0
8/17/2013	0
8/17/2013	0
8/18/2013	0
8/18/2013	0
8/18/2013	0
8/19/2013	0
8/19/2013	0
8/19/2013	0
8/20/2013	0
8/20/2013	0
8/20/2013	0
8/21/2013	0
8/21/2013	0
8/21/2013	0
8/22/2013	0.07
8/22/2013	0.06
8/22/2013	0.03
8/23/2013	0
8/23/2013	0
8/23/2013	0
8/24/2013	0
8/24/2013	0
8/25/2013	0
8/25/2013	0
8/26/2013	0
8/26/2013	0
8/26/2013	0
8/27/2013	0
8/27/2013	0
8/27/2013	0
8/28/2013	0
8/28/2013	0
8/28/2013	0
8/29/2013	0
8/29/2013	0
8/29/2013	0
8/30/2013	0
8/30/2013	0
8/30/2013	0
8/31/2013	0
8/31/2013	0
9/1/2013	0
9/1/2013	0.09
9/2/2013	0
9/3/2013	0
9/3/2013	0
9/4/2013	0
9/4/2013	0
9/5/2013	0
9/5/2013	0
9/5/2013	0
9/6/2013	0
9/6/2013	0
9/6/2013	0
9/7/2013	0
9/7/2013	0
9/8/2013	0
9/9/2013	0
9/9/2013	0
9/9/2013	0
9/10/2013	0
9/10/2013	0
9/10/2013	0
9/11/2013	0
9/11/2013	0
9/11/2013	0
9/12/2013	0.05
9/12/2013	0.05
9/12/2013	0.05
9/13/2013	0.02
9/13/2013	0
9/13/2013	0
9/14/2013	0
9/14/2013	0
9/14/2013	0
9/15/2013	0
9/15/2013	0
9/16/2013	0.04
9/16/2013	0.05
9/16/2013	0.08
9/17/2013	0
9/17/2013	0
9/17/2013	0
9/18/2013	0
9/18/2013	0
9/18/2013	0
9/19/2013	0.02
9/19/2013	0.03
9/19/2013	0.05
9/20/2013	0.15
9/20/2013	0.15
9/20/2013	0.17
9/21/2013	0.03
9/21/2013	0.04
9/21/2013	0.02
9/22/2013	0
9/22/2013	0
9/23/2013	0
9/23/2013	0
9/24/2013	0
9/24/2013	0
9/24/2013	0
9/25/2013	0
9/25/2013	0
9/25/2013	0
9/26/2013	0
9/26/2013	0
9/26/2013	0
9/27/2013	0
9/27/2013	0
9/27/2013	0
9/28/2013	0
9/29/2013	0.1
9/29/2013	0.1
9/30/2013	0
9/30/2013	0
9/30/2013	0
10/1/2013	0
10/1/2013	0
10/2/2013	0
10/2/2013	0
10/2/2013	0
10/3/2013	0
10/3/2013	0.03
10/3/2013	0.02
10/4/2013	0.35
10/4/2013	0.45
10/4/2013	0.43
10/5/2013	0
10/5/2013	0
10/5/2013	0
10/6/2013	0.25
10/6/2013	0.42
10/6/2013	0.62
10/7/2013	0.1
10/7/2013	0.11
10/7/2013	0.11
10/8/2013	0
10/8/2013	0
10/9/2013	0
10/9/2013	0
10/9/2013	0
10/10/2013	0
10/10/2013	0
10/11/2013	0
10/11/2013	0
10/11/2013	0
10/12/2013	0
10/12/2013	0
10/12/2013	0
10/13/2013	0
10/13/2013	0
10/14/2013	0
10/14/2013	0
10/15/2013	0
10/15/2013	0
10/15/2013	0
10/16/2013	0.03
10/16/2013	0.05
10/16/2013	0.06
10/17/2013	0.03
10/17/2013	0.04
10/17/2013	0.04
10/18/2013	0
10/18/2013	0.02
10/19/2013	0.26
10/19/2013	0.28
10/20/2013	0
10/20/2013	0
10/21/2013	0
10/21/2013	0
10/21/2013	0
10/22/2013	0
10/22/2013	0
10/22/2013	0
10/23/2013	0.35
10/23/2013	0.42
10/23/2013	0.41
10/24/2013	0.03
10/24/2013	0
10/24/2013	0.01
10/25/2013	0
10/25/2013	0
10/25/2013	0
10/26/2013	0
10/26/2013	0
10/26/2013	0
10/27/2013	0
10/27/2013	0
10/27/2013	0
10/28/2013	0
10/28/2013	0
10/28/2013	0
10/29/2013	0
10/29/2013	0
10/29/2013	0
10/30/2013	0.06
10/30/2013	0.09
10/30/2013	0.07
10/31/2013	0.91
10/31/2013	1.47
10/31/2013	1.5
11/1/2013	0.56
11/1/2013	0.53
11/1/2013	0.51
11/2/2013	0.01
11/2/2013	0.01
11/2/2013	0
11/3/2013	0
11/3/2013	0
11/3/2013	0
11/4/2013	0
11/4/2013	0
11/4/2013	0
11/5/2013	0
11/5/2013	0.02
11/5/2013	0.02
11/6/2013	0.1
11/6/2013	0.25
11/6/2013	0.28
11/7/2013	0.19
11/7/2013	0.08
11/7/2013	0.09
11/8/2013	0
11/8/2013	0
11/9/2013	0
11/9/2013	0
11/9/2013	0
11/10/2013	0
11/10/2013	0
11/10/2013	0
11/11/2013	0
11/11/2013	0
11/11/2013	0
11/12/2013	0.15
11/12/2013	0.17
11/13/2013	0
11/13/2013	0
11/14/2013	0
11/14/2013	0
11/15/2013	0
11/15/2013	0
11/16/2013	0
11/16/2013	0
11/17/2013	0.03
11/17/2013	0.03
11/18/2013	0.02
11/18/2013	0.05
11/19/2013	0
11/19/2013	0
11/20/2013	0
11/20/2013	0
11/21/2013	0.07
11/21/2013	0.11
11/22/2013	0.48
