JUNE	26	2012	10.54454088
JUNE	27	2012	11.37197733
JUNE	28	2012	11.81322765
JUNE	29	2012	11.46740926
JUNE	30	2012	10.72781803
JULY	1	2012	10.43167865
JULY	2	2012	12.60169896
JULY	3	2012	11.23018575
JULY	4	2012	10.7800386
JULY	5	2012	11.22790313
JULY	6	2012	10.9055618
JULY	7	2012	10.44480348
JULY	8	2012	10.53741693
JULY	9	2012	10.72444916
JULY	10	2012	10.75076842
JULY	11	2012	11.16401482
JULY	12	2012	11.18777251
JULY	13	2012	11.53307009
JULY	14	2012	11.99572873
JULY	15	2012	11.30404806
JULY	16	2012	12.00635743
JULY	17	2012	12.58007669
JULY	18	2012	12.09243488
JULY	19	2012	11.9089241
JULY	20	2012	12.29735041
JULY	21	2012	11.14237142
JULY	22	2012	10.97542429
JULY	23	2012	11.38290787
JULY	24	2012	11.2436657
JULY	25	2012	11.62530756
JULY	26	2012	11.76781845
JULY	27	2012	11.60891151
JULY	28	2012	11.15735292
JULY	29	2012	11.23288393
JULY	30	2012	12.61468458
JULY	31	2012	12.49519539
AUG.	1	2012	13.75524902
AUG.	2	2012	13.48979139
AUG.	3	2012	12.29420257
AUG.	4	2012	13.29199266
AUG.	5	2012	11.58652639
AUG.	6	2012	11.07108504
AUG.	7	2012	11.34042579
AUG.	8	2012	12.21773426
AUG.	9	2012	13.21154319
AUG.	10	2012	13.88585234
AUG.	11	2012	11.65465758
AUG.	12	2012	10.65421434
AUG.	13	2012	11.90294075
AUG.	14	2012	11.1182535
AUG.	15	2012	10.3328793
AUG.	16	2012	15.87108529
AUG.	17	2012	10.94963741
AUG.	18	2012	10.27692223
AUG.	19	2012	10.07303715
AUG.	20	2012	10.69405651
AUG.	21	2012	10.69405651
AUG.	22	2012	11.84
AUG.	23	2012	11.02625895
AUG.	24	2012	11.10495424
AUG.	25	2012	11.07941868
AUG.	26	2012	17.9454329
AUG.	27	2012	14.98442739
AUG.	28	2012	13.06230728
AUG.	29	2012	13.06109331
AUG.	30	2012	12.76763621
AUG.	31	2012	13.09436257
SEPT.	1	2012	28.90487814
SEPT.	2	2012	20.41467703
SEPT.	3	2012	15.61650883
SEPT.	4	2012	15.12447082
SEPT.	5	2012	14.73143241
SEPT.	6	2012	14.2505157
SEPT.	7	2012	16.49532977
SEPT.	8	2012	13.97495595
SEPT.	9	2012	12.87390076
SEPT.	10	2012	13.53634261
SEPT.	11	2012	13.33634741
SEPT.	12	2012	13.32368806
SEPT.	13	2012	13.60273961
SEPT.	14	2012	13.15196668
SEPT.	15	2012	12.20859125
SEPT.	16	2012	11.8841083
SEPT.	17	2012	12.35486659
SEPT.	18	2012	12.15737544
SEPT.	19	2012	12.24596333
SEPT.	20	2012	11.97443359
SEPT.	21	2012	13.12806778
SEPT.	22	2012	11.93159862
SEPT.	23	2012	11.75867275
SEPT.	24	2012	11.91828077
SEPT.	25	2012	12.89228672
SEPT.	26	2012	13.49532362
SEPT.	27	2012	12.61272861
SEPT.	28	2012	12.1577705
SEPT.	29	2012	11.48619191
SEPT.	30	2012	11.33524951
OCT.	1	2012	11.76907921
OCT.	2	2012	12.58191252
OCT.	3	2012	12.8294158
OCT.	4	2012	13.35348415
OCT.	5	2012	15.84552956
OCT.	6	2012	13.46229744
OCT.	7	2012	12.57826996
OCT.	8	2012	12.61632252
OCT.	9	2012	12.18712568
OCT.	10	2012	11.86475229
OCT.	11	2012	12.07955217
OCT.	12	2012	11.76460934
OCT.	13	2012	14.28826904
OCT.	14	2012	13.09566021
OCT.	15	2012	13.1951313
OCT.	16	2012	12.99896145
OCT.	17	2012	14.92541695
OCT.	18	2012	14.38656235
OCT.	19	2012	15.12321329
OCT.	20	2012	14.16020823
OCT.	21	2012	13.28720188
OCT.	22	2012	19.59656268
OCT.	23	2012	24.67148399
OCT.	24	2012	18.52005053
OCT.	25	2012	18.09363556
OCT.	26	2012	17.33440733
OCT.	27	2012	15.6014123
OCT.	28	2012	14.34753323
OCT.	29	2012	14.61513472
OCT.	30	2012	14.13284731
OCT.	31	2012	14.05752754
NOV.	1	2012	13.45583391
NOV.	2	2012	12.88789511
NOV.	3	2012	12.93283224
NOV.	4	2012	12.20700455
NOV.	5	2012	12.5789032
NOV.	6	2012	13.18909502
NOV.	7	2012	12.94093418
NOV.	8	2012	12.715446
NOV.	9	2012	12.32895327
NOV.	10	2012	12.29280233
NOV.	11	2012	14.23638535
NOV.	12	2012	13.66765738
NOV.	13	2012	12.88588953
NOV.	14	2012	12.48921061
NOV.	15	2012	12.99207258
NOV.	16	2012	12.18896627
NOV.	17	2012	11.27865887
NOV.	18	2012	10.92261457
NOV.	19	2012	10.88787031
NOV.	20	2012	10.84228351
NOV.	21	2012	10.41161776
NOV.	22	2012	9.446489811
NOV.	23	2012	9.01919508
NOV.	24	2012	9.75095892
NOV.	25	2012	10.38758417
NOV.	26	2012	11.55252811
NOV.	27	2012	10.97153425
NOV.	28	2012	11.64280224
NOV.	29	2012	11.92275333
NOV.	30	2012	12.16702084
DEC.	1	2012	11.64940929
DEC.	2	2012	11.26403093
DEC.	3	2012	11.74757051
DEC.	4	2012	12.43898106
DEC.	5	2012	11.93678141
DEC.	6	2012	12.00993443
DEC.	7	2012	13.05912781
DEC.	8	2012	12.54037857
DEC.	9	2012	13.19851542
DEC.	10	2012	13.08688784
DEC.	11	2012	12.67555237
DEC.	12	2012	12.59121513
DEC.	13	2012	12.34179592
DEC.	14	2012	12.39225149
DEC.	15	2012	12.90249538
DEC.	16	2012	12.09290361
DEC.	17	2012	12.59341737
DEC.	18	2012	12.54532814
DEC.	19	2012	14.40166616
DEC.	20	2012	19.78961271
DEC.	21	2012	15.63410473
DEC.	22	2012	13.43185234
DEC.	23	2012	12.31058502
DEC.	24	2012	11.26080322
DEC.	25	2012	10.26985717
DEC.	26	2012	10.71728659
DEC.	27	2012	10.88901043
DEC.	28	2012	10.8783145
DEC.	29	2012	10.34450637
DEC.	30	2012	10.11600492
DEC.	31	2012	10.38569212
January	1	2013	9.931038761
January	2	2013	10.4603379
January	3	2013	10.500804
January	4	2013	10.60229778
January	5	2013	10.50395203
January	6	2013	10.75163174
January	7	2013	10.91807365
January	8	2013	11.62369204
January	9	2013	11.38968849
January	10	2013	13.23
January	11	2013	13.23
January	12	2013	17.93250595
January	13	2013	18.76906345
January	14	2013	17.04837577
January	15	2013	16.02890498
January	16	2013	15.22244729
January	17	2013	14.53432013
January	18	2013	14.33617187
January	19	2013	13.69011787
January	20	2013	12.67615985
January	21	2013	13.19899058
January	22	2013	13.16956161
January	23	2013	13.32383291
January	24	2013	13.20448828
January	25	2013	13.04056168
January	26	2013	12.69422045
January	27	2013	13.04246583
January	28	2013	13.49080372
January	29	2013	19.45688695
January	30	2013	22.02659455
January	31	2013	17.83435807
February	1	2013	17.09351947
February	2	2013	15.71796465
February	3	2013	14.71132231
February	4	2013	15.18713945
February	5	2013	14.80777361
February	6	2013	14.45160389
February	7	2013	15.12064727
February	8	2013	14.72260077
February	9	2013	14.55588097
February	10	2013	18.31845243
February	11	2013	17.38844646
February	12	2013	16.85577515
February	13	2013	16.33041523
February	14	2013	15.70829451
February	15	2013	15.02334044
February	16	2013	14.45986537
February	17	2013	13.75704986
February	18	2013	15.85181284
February	19	2013	14.94169502
