STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/22/2016,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/23/2016,0.7
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/24/2016,0.26
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/25/2016,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/26/2016,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/27/2016,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/30/2016,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,12/1/2016,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,12/2/2016,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,12/3/2016,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,12/4/2016,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,1/23/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,1/24/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,1/25/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/7/2017,0.27
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/8/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/11/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/17/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/18/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/19/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/20/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/21/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/22/2017,0.03
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/23/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/24/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/27/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,2/28/2017,0.08
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/1/2017,0.68
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/2/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/3/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/4/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/5/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/6/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/7/2017,0.44
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/8/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/9/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/22/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/23/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/24/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/25/2017,0.04
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/28/2017,0.06
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/29/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/30/2017,0.21
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,3/31/2017,0.51
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/1/2017,0.01
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/2/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/3/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/4/2017,0.27
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/5/2017,0.53
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/6/2017,0.62
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/7/2017,0.02
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/8/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/9/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/10/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/11/2017,0.1
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/12/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/13/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/14/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/15/2017,0.09
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/16/2017,0.19
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/17/2017,0.03
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/18/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/19/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/20/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/21/2017,0.31
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/22/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/23/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/24/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/25/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/26/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/27/2017,0.7
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/28/2017,0.02
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/29/2017,0.62
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,4/30/2017,1.59
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/1/2017,0.46
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/2/2017,0.02
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/3/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/4/2017,1
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/5/2017,0.68
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/6/2017,0.24
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/7/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/8/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/9/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/10/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/11/2017,0.77
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/12/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/13/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/14/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/15/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/16/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/17/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/18/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/19/2017,0.75
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/20/2017,0.64
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/21/2017,1.41
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/22/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/23/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/24/2017,0.2
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/25/2017,0.3
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/26/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/27/2017,0.08
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,5/28/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/3/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/4/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/5/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/6/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/7/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/8/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/9/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/10/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/11/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/12/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/13/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/14/2017,0.04
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/15/2017,0.39
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/16/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/17/2017,0.22
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/18/2017,0.13
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/19/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/20/2017,0.04
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/21/2017,0.19
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/22/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/23/2017,0.04
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/24/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/25/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/26/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/27/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/28/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,6/29/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/2/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/3/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/4/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/5/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/6/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/7/2017,0.03
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/8/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/9/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/10/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/11/2017,0.07
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/12/2017,0.76
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/13/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/14/2017,0.02
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/15/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/16/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/17/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/18/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/19/2017,0.6
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/20/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/21/2017,0.04
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/22/2017,0.03
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/23/2017,0.27
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/24/2017,0.25
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/25/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/26/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/27/2017,0.27
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/28/2017,0.05
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/29/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/30/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,7/31/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/1/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/2/2017,0.04
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/3/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/11/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/12/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/13/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/14/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/15/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/16/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/17/2017,0.04
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/18/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/19/2017,0.02
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/20/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/21/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/22/2017,0.6
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/23/2017,0.04
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/24/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/25/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/26/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/27/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/28/2017,0.05
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/29/2017,0.65
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/30/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,8/31/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/1/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/2/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/3/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/4/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/5/2017,0.03
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/6/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/7/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/8/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/9/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/10/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/11/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/12/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/13/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/14/2017,0.02
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/15/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/16/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/17/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/18/2017,0.02
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/19/2017,1.38
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/20/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/21/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/22/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/23/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/24/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/25/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/26/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/27/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/28/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/29/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,9/30/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/1/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/2/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/3/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/4/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/5/2017,0.35
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/6/2017,0.69
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/7/2017,0.6
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/8/2017,0.17
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/9/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/10/2017,0.26
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/11/2017,2.33
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/12/2017,0.07
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/13/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/19/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/20/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/21/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/22/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/23/2017,1.4
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/26/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/27/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/28/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/29/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/30/2017,0.02
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,10/31/2017,0.03
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/1/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/2/2017,0.11
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/3/2017,0.04
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/4/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/5/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/6/2017,1.4
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/7/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/8/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/14/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/15/2017,0.38
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/16/2017,0.19
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/17/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/18/2017,0.57
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/19/2017,1.24
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/20/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/21/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/22/2017,0
US1ILCP0094,"CHAMPAIGN 0.9 NE, IL US",40.121,-88.2504,233.5,11/23/2017,0
